year, commodity, cropname, countycode, county, acres, yield, production, price_per, unit, value
2002,601269,CHICKENS PULLETS LAYING ,71,San Bernardino ,  ,  ,  ,  ,  ,5103000
2002,601269,CHICKENS PULLETS LAYING ,999, State Totals,0,  ,0,  ,    ,5103000
2002,609999,CHICKENS UNSPECIFIED ,61,Placer ,  ,  ,  ,  ,  ,6507000
2002,609999,CHICKENS UNSPECIFIED ,99,Stanislaus ,  ,  ,  ,  ,  ,102830000
2002,609999,CHICKENS UNSPECIFIED ,999, State Totals,0,  ,0,  ,    ,109337000
2002,320999,CHIVES ,71,San Bernardino ,23,0.43,10,11000,TON ,110000
2002,320999,CHIVES ,999, State Totals,23,0.43,10,11000,    ,110000
2002,851999,CHRISTMAS TREES & CUT GREENS ,5,Amador ,  ,  ,  ,  ,  ,6300
2002,851999,CHRISTMAS TREES & CUT GREENS ,9,Calaveras ,  ,  ,  ,  ,  ,195000
2002,851999,CHRISTMAS TREES & CUT GREENS ,13,Contra Costa ,  ,  ,  ,  ,  ,42000
2002,851999,CHRISTMAS TREES & CUT GREENS ,17,El Dorado ,  ,  ,  ,  ,  ,3106200
2002,851999,CHRISTMAS TREES & CUT GREENS ,19,Fresno ,  ,  ,  ,  ,  ,54600
2002,851999,CHRISTMAS TREES & CUT GREENS ,21,Glenn ,  ,  ,  ,  ,  ,36000
2002,851999,CHRISTMAS TREES & CUT GREENS ,29,Kern ,  ,  ,  ,  ,  ,50000
2002,851999,CHRISTMAS TREES & CUT GREENS ,37,Los Angeles ,  ,  ,  ,  ,  ,34000
2002,851999,CHRISTMAS TREES & CUT GREENS ,45,Mendocino ,  ,  ,  ,  ,  ,22000
2002,851999,CHRISTMAS TREES & CUT GREENS ,53,Monterey ,  ,  ,  ,  ,  ,29000
2002,851999,CHRISTMAS TREES & CUT GREENS ,57,Nevada ,  ,  ,  ,  ,  ,345600
2002,851999,CHRISTMAS TREES & CUT GREENS ,59,Orange ,  ,  ,  ,  ,  ,390000
2002,851999,CHRISTMAS TREES & CUT GREENS ,65,Riverside ,  ,  ,  ,  ,  ,96900
2002,851999,CHRISTMAS TREES & CUT GREENS ,71,San Bernardino ,  ,  ,  ,  ,  ,498000
2002,851999,CHRISTMAS TREES & CUT GREENS ,73,San Diego ,  ,  ,  ,  ,  ,1645300
2002,851999,CHRISTMAS TREES & CUT GREENS ,79,San Luis Obispo ,  ,  ,  ,  ,  ,286000
2002,851999,CHRISTMAS TREES & CUT GREENS ,81,San Mateo ,  ,  ,  ,  ,  ,374000
2002,851999,CHRISTMAS TREES & CUT GREENS ,85,Santa Clara ,  ,  ,  ,  ,  ,649000
2002,851999,CHRISTMAS TREES & CUT GREENS ,89,Shasta ,  ,  ,  ,  ,  ,181200
2002,851999,CHRISTMAS TREES & CUT GREENS ,93,Siskiyou ,  ,  ,  ,  ,  ,862300
2002,851999,CHRISTMAS TREES & CUT GREENS ,97,Sonoma ,  ,  ,  ,  ,  ,505900
2002,851999,CHRISTMAS TREES & CUT GREENS ,111,Ventura ,  ,  ,  ,  ,  ,227000
2002,851999,CHRISTMAS TREES & CUT GREENS ,991,Sum of Others ,  ,  ,  ,  ,  ,26000
2002,851999,CHRISTMAS TREES & CUT GREENS ,999, State Totals,0,  ,0,  ,    ,9662300
2002,398559,CILANTRO ,53,Monterey ,878,8.52,7480,586,TON ,4385000
2002,398559,CILANTRO ,111,Ventura ,1257,8.52,10711,625,TON ,6693000
2002,398559,CILANTRO ,999, State Totals,2135,8.52,18191,609,    ,11078000
2002,208059,CITRUS BY-PRODUCTS MISC. ,25,Imperial ,  ,  ,15021,53,TON ,796000
2002,208059,CITRUS BY-PRODUCTS MISC. ,29,Kern ,  ,  ,147000,11,TON ,1547000
2002,208059,CITRUS BY-PRODUCTS MISC. ,65,Riverside ,  ,  ,96736,26,TON ,2510200
2002,208059,CITRUS BY-PRODUCTS MISC. ,73,San Diego ,  ,  ,70304,98,TON ,6915300
2002,208059,CITRUS BY-PRODUCTS MISC. ,999, State Totals,0,  ,329061,36,    ,11768500
2002,209999,CITRUS UNSPECIFIED ,19,Fresno ,1384,13.44,18600,611,TON ,11360000
2002,209999,CITRUS UNSPECIFIED ,21,Glenn ,655,6.25,4094,260,TON ,1066000
2002,209999,CITRUS UNSPECIFIED ,25,Imperial ,567,5.25,2977,1070,TON ,3185000
2002,209999,CITRUS UNSPECIFIED ,53,Monterey ,1267,15.67,19859,385,TON ,7637000
2002,209999,CITRUS UNSPECIFIED ,71,San Bernardino ,5,6.80,34,1412,TON ,48000
2002,209999,CITRUS UNSPECIFIED ,999, State Totals,3878,11.75,45564,511,    ,23296000
2002,111991,CORN GRAIN ,5,Amador ,286,5.70,1630,110,TON ,179300
2002,111991,CORN GRAIN ,11,Colusa ,1700,4.50,7650,90,TON ,689000
2002,111991,CORN GRAIN ,13,Contra Costa ,5230,3.98,20800,87,TON ,1816000
2002,111991,CORN GRAIN ,19,Fresno ,1790,4.24,7590,112,TON ,850000
2002,111991,CORN GRAIN ,21,Glenn ,19195,6.24,119696,96,TON ,11517000
2002,111991,CORN GRAIN ,39,Madera ,2700,5.13,13851,136,TON ,1884000
2002,111991,CORN GRAIN ,47,Merced ,3658,4.72,17272,136,TON ,2349000
2002,111991,CORN GRAIN ,67,Sacramento ,23430,4.90,114810,96,TON ,11022000
2002,111991,CORN GRAIN ,77,San Joaquin ,47600,5.20,247600,102,TON ,25254000
2002,111991,CORN GRAIN ,95,Solano ,10900,5.30,57770,94,TON ,5430400
2002,111991,CORN GRAIN ,101,Sutter ,4780,5.66,27055,95,TON ,2570800
2002,111991,CORN GRAIN ,103,Tehama ,1500,5.50,8250,82,TON ,676500
2002,111991,CORN GRAIN ,107,Tulare ,3420,5.50,18800,83,TON ,1560000
2002,111991,CORN GRAIN ,113,Yolo ,9195,5.28,48550,95,TON ,4628000
2002,111991,CORN GRAIN ,999, State Totals,135384,5.25,711324,99,    ,70426000
2002,111992,CORN SILAGE ,19,Fresno ,24000,25.75,618000,22,TON ,13596000
2002,111992,CORN SILAGE ,21,Glenn ,2740,26.00,71240,20,TON ,1425000
2002,111992,CORN SILAGE ,31,Kings ,47487,23.04,1094100,22,TON ,23709000
2002,111992,CORN SILAGE ,39,Madera ,18700,25.48,476476,20,TON ,9530000
2002,111992,CORN SILAGE ,47,Merced ,78175,27.78,2171446,22,TON ,48201000
2002,111992,CORN SILAGE ,65,Riverside ,1744,23.15,40374,29,TON ,1183400
2002,111992,CORN SILAGE ,67,Sacramento ,11715,27.00,316310,20,TON ,6453000
2002,111992,CORN SILAGE ,71,San Bernardino ,415,25.50,10583,50,TON ,529200
2002,111992,CORN SILAGE ,77,San Joaquin ,39700,30.02,1191700,22,TON ,26217000
2002,111992,CORN SILAGE ,97,Sonoma ,385,25.62,9865,32,TON ,317000
2002,111992,CORN SILAGE ,99,Stanislaus ,56700,28.01,1588000,22,TON ,34777000
2002,111992,CORN SILAGE ,107,Tulare ,130546,24.50,3198000,22,TON ,70356000
2002,111992,CORN SILAGE ,115,Yuba ,801,31.20,24991,23,TON ,575000
2002,111992,CORN SILAGE ,999, State Totals,413108,26.17,10811085,22,    ,236868600
2002,323999,CORN SWEET ALL ,13,Contra Costa ,2940,9.69,28500,337,TON ,9617000
2002,323999,CORN SWEET ALL ,19,Fresno ,8100,12.47,101000,232,TON ,23432000
2002,323999,CORN SWEET ALL ,25,Imperial ,4636,8.10,37552,299,TON ,11235000
2002,323999,CORN SWEET ALL ,29,Kern ,181,6.85,1240,348,TON ,432000
2002,323999,CORN SWEET ALL ,59,Orange ,85,9.00,765,500,TON ,382500
2002,323999,CORN SWEET ALL ,65,Riverside ,2004,7.31,14654,303,TON ,4441900
2002,323999,CORN SWEET ALL ,67,Sacramento ,491,5.90,2897,1449,TON ,4198000
2002,323999,CORN SWEET ALL ,69,San Benito ,652,7.07,4610,347,TON ,1600000
2002,323999,CORN SWEET ALL ,71,San Bernardino ,118,5.00,590,355,TON ,209500
2002,323999,CORN SWEET ALL ,73,San Diego ,445,7.98,3551,486,TON ,1725800
2002,323999,CORN SWEET ALL ,77,San Joaquin ,3370,7.60,25600,270,TON ,6917000
2002,323999,CORN SWEET ALL ,85,Santa Clara ,1285,8.90,11437,268,TON ,3065000
2002,323999,CORN SWEET ALL ,107,Tulare ,176,8.13,1430,250,TON ,358000
2002,323999,CORN SWEET ALL ,111,Ventura ,894,6.74,6026,433,TON ,2607000
2002,323999,CORN SWEET ALL ,999, State Totals,25377,9.45,239852,293,    ,70220700
2002,111559,CORN WHITE ,11,Colusa ,2260,4.60,10396,145,TON ,1507000
2002,111559,CORN WHITE ,999, State Totals,2260,4.60,10396,145,    ,1507000
2002,121229,COTTON LINT PIMA ,19,Fresno ,82400,0.75,61500,1734,TON ,106626000
2002,121229,COTTON LINT PIMA ,29,Kern ,43615,0.68,29750,1723,TON ,51257000
2002,121229,COTTON LINT PIMA ,31,Kings ,68760,0.62,42872,1681,TON ,72073000
2002,121229,COTTON LINT PIMA ,999, State Totals,194775,0.69,134122,1715,    ,229956000
2002,121299,COTTON LINT UNSPECIFIED ,39,Madera ,17300,0.72,12439,1360,TON ,16917000
2002,121299,COTTON LINT UNSPECIFIED ,47,Merced ,54730,0.78,42935,1480,TON ,63550000
2002,121299,COTTON LINT UNSPECIFIED ,107,Tulare ,50655,0.73,37125,1384,TON ,51370000
2002,121299,COTTON LINT UNSPECIFIED ,113,Yolo ,4052,0.55,2246,1300,TON ,2920000
2002,121299,COTTON LINT UNSPECIFIED ,999, State Totals,126737,0.75,94745,1422,    ,134757000
2002,121219,COTTON LINT UPLAND ,11,Colusa ,8970,0.70,6279,1360,TON ,8539000
2002,121219,COTTON LINT UPLAND ,19,Fresno ,150240,0.87,131125,1466,TON ,192268000
2002,121219,COTTON LINT UPLAND ,21,Glenn ,1914,0.59,1131,1211,TON ,1370000
2002,121219,COTTON LINT UPLAND ,25,Imperial ,10643,0.65,6891,1590,TON ,10960000
2002,121219,COTTON LINT UPLAND ,29,Kern ,87477,0.73,64000,1369,TON ,87638000
2002,121219,COTTON LINT UPLAND ,31,Kings ,98010,0.74,72539,1387,TON ,100637000
2002,121219,COTTON LINT UPLAND ,65,Riverside ,9091,0.81,7364,1200,TON ,8836500
2002,121219,COTTON LINT UPLAND ,999, State Totals,366345,0.79,289329,1418,,410248500
2002,171519,COTTON SEED PLANTING ,19,Fresno ,6440,0.99,6344,160,TON ,1015000
2002,171519,COTTON SEED PLANTING ,29,Kern ,9748,1.09,10600,211,TON ,2233000
2002,171519,COTTON SEED PLANTING ,31,Kings ,3691,2.46,9078,359,TON ,3260000
2002,171519,COTTON SEED PLANTING ,107,Tulare ,3411,1.02,3480,220,TON ,766000
2002,171519,COTTON SEED PLANTING ,999, State Totals,23290,1.27,29502,247,    ,7274000
2002,151999,COTTONSEED ,11,Colusa ,  ,  ,8790,170,TON ,1494000
2002,151999,COTTONSEED ,19,Fresno ,  ,  ,294490,154,TON ,45280000
2002,151999,COTTONSEED ,21,Glenn ,  ,  ,2097,170,TON ,356000
2002,151999,COTTONSEED ,25,Imperial ,10643,1.03,10962,128,TON ,1404000
2002,151999,COTTONSEED ,29,Kern ,  ,  ,133000,213,TON ,28284000
2002,151999,COTTONSEED ,31,Kings ,  ,  ,192341,170,TON ,32643000
2002,151999,COTTONSEED ,39,Madera ,  ,  ,20735,154,TON ,3193000
2002,151999,COTTONSEED ,47,Merced ,  ,  ,57467,170,TON ,9769000
2002,151999,COTTONSEED ,65,Riverside ,  ,  ,11091,130,TON ,1441800
2002,151999,COTTONSEED ,107,Tulare ,  ,  ,51600,220,TON ,11352000
2002,151999,COTTONSEED ,999, State Totals,10643,1.03,782573,173,    ,135216800
2002,325999,CUCUMBERS ,59,Orange ,171,7.10,1214,550,TON ,667800
2002,325999,CUCUMBERS ,71,San Bernardino ,21,5.10,107,302,TON ,32300
2002,325999,CUCUMBERS ,73,San Diego ,464,14.51,6733,581,TON ,3911600
2002,325999,CUCUMBERS ,77,San Joaquin ,2050,9.32,19100,300,TON ,5727000
2002,325999,CUCUMBERS ,85,Santa Clara ,412,12.40,5109,180,TON ,920000
2002,325999,CUCUMBERS ,107,Tulare ,199,13.72,2730,563,TON ,1537000
2002,325999,CUCUMBERS ,111,Ventura ,72,9.17,660,845,TON ,558000
2002,325999,CUCUMBERS ,999, State Totals,3389,10.52,35653,375,    ,13353700
2002,398199,CUCUMBERS GREENHOUSE ,73,San Diego ,14,38.00,532,1701,TON ,904900
2002,398199,CUCUMBERS GREENHOUSE ,999, State Totals,14,38.00,532,1701,    ,904900
2002,224999,DATES ,25,Imperial ,1030,5.26,5418,4890,TON ,26493000
2002,224999,DATES ,65,Riverside ,3440,4.50,15480,2428,TON ,37580900
2002,224999,DATES ,999, State Totals,4470,4.68,20898,3066,    ,64073900
2002,330999,EGGPLANT ALL ,19,Fresno ,759,11.41,8660,525,TON ,4547000
2002,330999,EGGPLANT ALL ,65,Riverside ,190,10.51,1997,829,TON ,1655400
2002,330999,EGGPLANT ALL ,999, State Totals,949,11.23,10657,582,    ,6202400
2002,651199,EGGS CHICKEN MARKET ,31,Kings ,  ,  ,3191760,0.68,DOZ ,2170000
2002,651199,EGGS CHICKEN MARKET ,47,Merced ,  ,  ,83789010,0.46,DOZ ,38543000
2002,651199,EGGS CHICKEN MARKET ,65,Riverside ,  ,  ,140800000,0.43,DOZ ,60544000
2002,651199,EGGS CHICKEN MARKET ,71,San Bernardino ,  ,  ,86435900,0.38,DOZ ,33277800
2002,651199,EGGS CHICKEN MARKET ,73,San Diego ,  ,  ,97965220,0.41,DOZ ,40165700
2002,651199,EGGS CHICKEN MARKET ,77,San Joaquin ,  ,  ,32500000,0.40,DOZ ,13000000
2002,651199,EGGS CHICKEN MARKET ,99,Stanislaus ,  ,  ,20535000,0.42,DOZ ,8625000
2002,651199,EGGS CHICKEN MARKET ,999, State Totals,0,  ,465216890,0.42,    ,196325500
2002,652299,EGGS TURKEY HATCHING ,99,Stanislaus ,  ,  ,2113000,0.65,EACH ,1373000
2002,652299,EGGS TURKEY HATCHING ,999, State Totals,0,  ,2113000,0.65,    ,1373000
2002,659999,EGGS UNSPECIFIED ,19,Fresno ,  ,  ,11789000,2.05,DOZ ,24167000
2002,659999,EGGS UNSPECIFIED ,47,Merced ,  ,  ,5205078,0.64,DOZ ,3356000
2002,659999,EGGS UNSPECIFIED ,53,Monterey ,  ,  ,32000,1.32,DOZ ,42200
2002,659999,EGGS UNSPECIFIED ,59,Orange ,  ,  ,21250,0.70,DOZ ,14900
2002,659999,EGGS UNSPECIFIED ,85,Santa Clara ,  ,  ,  ,  ,  ,2310000
2002,659999,EGGS UNSPECIFIED ,999, State Totals,0,  ,17047328,1.62,    ,29890100
2002,331999,ENDIVE ALL ,53,Monterey ,444,7.26,3225,460,TON ,1484000
2002,331999,ENDIVE ALL ,999, State Totals,444,7.26,3225,460,    ,1484000
2002,332999,ESCAROLE ALL ,53,Monterey ,275,9.82,2700,439,TON ,1186000
2002,332999,ESCAROLE ALL ,999, State Totals,275,9.82,2700,439,    ,1186000
2002,106269,FIELD CROP BY-PRODUCTS ,101,Sutter ,  ,  ,72418,16,TON ,1171000
2002,106269,FIELD CROP BY-PRODUCTS ,999, State Totals,0,  ,72418,16,    ,1171000
2002,171949,FIELD CROPS SEED MISC. ,7,Butte ,1539,  ,  ,  ,  ,1810000
2002,171949,FIELD CROPS SEED MISC. ,11,Colusa ,344,  ,  ,  ,  ,130000
2002,171949,FIELD CROPS SEED MISC. ,19,Fresno ,6280,  ,  ,  ,  ,51344000
2002,171949,FIELD CROPS SEED MISC. ,21,Glenn ,1093,  ,  ,  ,  ,2013000
2002,171949,FIELD CROPS SEED MISC. ,25,Imperial ,17620,  ,  ,  ,  ,20103000
2002,171949,FIELD CROPS SEED MISC. ,29,Kern ,1040,,,,,105000
2002,171949,FIELD CROPS SEED MISC. ,31,Kings ,2881,,,,,2357000
2002,171949,FIELD CROPS SEED MISC. ,47,Merced ,1894,,,,,937000
2002,171949,FIELD CROPS SEED MISC. ,53,Monterey ,1158,,,,,737000
2002,171949,FIELD CROPS SEED MISC. ,67,Sacramento ,56,,,,,36000
2002,171949,FIELD CROPS SEED MISC. ,69,San Benito ,267,,,,,509000
2002,171949,FIELD CROPS SEED MISC. ,77,San Joaquin ,620,,,,,255000
2002,171949,FIELD CROPS SEED MISC. ,85,Santa Clara ,404,,,,,868000
2002,171949,FIELD CROPS SEED MISC. ,93,Siskiyou ,  ,,,,,250000
2002,171949,FIELD CROPS SEED MISC. ,95,Solano ,2624,,,,,2476700
2002,171949,FIELD CROPS SEED MISC. ,99,Stanislaus ,560,,,,,297000
2002,171949,FIELD CROPS SEED MISC. ,101,Sutter ,855,,,,,1496900
2002,171949,FIELD CROPS SEED MISC. ,103,Tehama ,386,,,,  ,310000
2002,171949,FIELD CROPS SEED MISC. ,107,Tulare ,687,,,,  ,369000
2002,171949,FIELD CROPS SEED MISC. ,113,Yolo ,4174,,,,  ,2126000
2002,171949,FIELD CROPS SEED MISC. ,999, State Totals,44482,,0,,    ,88529600
2002,198999,FIELD CROPS UNSPECIFIED ,1,Alameda ,1850,  ,  ,  ,  ,375000
2002,198999,FIELD CROPS UNSPECIFIED ,5,Amador ,131,  ,  ,  ,  ,37900
2002,198999,FIELD CROPS UNSPECIFIED ,7,Butte ,8937,  ,  ,  ,  ,4801000
2002,198999,FIELD CROPS UNSPECIFIED ,9,Calaveras ,100,  ,  ,  ,  ,25000
2002,198999,FIELD CROPS UNSPECIFIED ,11,Colusa ,  ,  ,  ,  ,  ,1699000
2002,198999,FIELD CROPS UNSPECIFIED ,13,Contra Costa ,3150,  ,  ,  ,  ,777000
2002,198999,FIELD CROPS UNSPECIFIED ,19,Fresno ,10500,  ,  ,  ,  ,8100000
2002,198999,FIELD CROPS UNSPECIFIED ,21,Glenn ,7588,  ,  ,  ,  ,1331000
2002,198999,FIELD CROPS UNSPECIFIED ,25,Imperial ,9661,  ,  ,  ,  ,2828000
2002,198999,FIELD CROPS UNSPECIFIED ,29,Kern ,5010,,,,,1322000
2002,198999,FIELD CROPS UNSPECIFIED ,31,Kings ,64783,,,,,9058000
2002,198999,FIELD CROPS UNSPECIFIED ,33,Lake ,5033,,,,,1686500
2002,198999,FIELD CROPS UNSPECIFIED ,37,Los Angeles ,858,,,,,243000
2002,198999,FIELD CROPS UNSPECIFIED ,39,Madera ,3800,,,,,4340000
2002,198999,FIELD CROPS UNSPECIFIED ,43,Mariposa ,880,,,,,128300
2002,198999,FIELD CROPS UNSPECIFIED ,45,Mendocino ,  ,,,,,4500000
2002,198999,FIELD CROPS UNSPECIFIED ,55,Napa ,  ,,,,,21000
2002,198999,FIELD CROPS UNSPECIFIED ,61,Placer ,  ,,,,,836900
2002,198999,FIELD CROPS UNSPECIFIED ,65,Riverside ,1800,,,,,965800
2002,198999,FIELD CROPS UNSPECIFIED ,67,Sacramento ,1554,,,,,893000
2002,198999,FIELD CROPS UNSPECIFIED ,69,San Benito ,419,,,,,303000
2002,198999,FIELD CROPS UNSPECIFIED ,77,San Joaquin ,2170,,,,,824000
2002,198999,FIELD CROPS UNSPECIFIED ,79,San Luis Obispo ,1600,,,,,184000
2002,198999,FIELD CROPS UNSPECIFIED ,83,Santa Barbara ,502,,,,,836500
2002,198999,FIELD CROPS UNSPECIFIED ,85,Santa Clara ,600,,,,,160000
2002,198999,FIELD CROPS UNSPECIFIED ,89,Shasta ,  ,,,,,628100
2002,198999,FIELD CROPS UNSPECIFIED ,93,Siskiyou ,  ,,,,,250000
2002,198999,FIELD CROPS UNSPECIFIED ,95,Solano ,3083,,,,,1101100
2002,198999,FIELD CROPS UNSPECIFIED ,97,Sonoma ,  ,,,,,422200
2002,198999,FIELD CROPS UNSPECIFIED ,99,Stanislaus ,5530,,,,,3384000
2002,198999,FIELD CROPS UNSPECIFIED ,101,Sutter ,3067,,,,,2365900
2002,198999,FIELD CROPS UNSPECIFIED ,103,Tehama ,2000,,,,,200000
2002,198999,FIELD CROPS UNSPECIFIED ,107,Tulare ,7753,,,,,4724000
2002,198999,FIELD CROPS UNSPECIFIED ,111,Ventura ,2434,,,,,2401000
2002,198999,FIELD CROPS UNSPECIFIED ,113,Yolo ,28701,,,,,3928000
2002,198999,FIELD CROPS UNSPECIFIED ,115,Yuba ,2091,,,,,1505000
2002,198999,FIELD CROPS UNSPECIFIED ,999, State Totals,185585,,0,,,67185200
2002,225999,FIGS DRIED ,39,Madera ,8330,1.89,15744,985,TON ,15508000
2002,225999,FIGS DRIED ,47,Merced ,3354,1.15,3855,1448,TON ,5582000
2002,225999,FIGS DRIED ,999, State Totals,11684,1.68,19599,1076,    ,21090000
2002,478899,FISH ,25,Imperial ,  ,  ,  ,  ,  ,8107000
2002,478899,FISH ,41,Marin ,  ,  ,  ,  ,  ,2397800
2002,478899,FISH ,47,Merced ,  ,  ,1810690,1.69,LBS ,3060000
2002,478899,FISH ,65,Riverside ,  ,  ,  ,  ,  ,15757600
2002,478899,FISH ,67,Sacramento ,  ,  ,  ,  ,  ,5449000
2002,478899,FISH ,103,Tehama ,  ,  ,  ,  ,  ,2908000
2002,478899,FISH ,999, State Totals,0,  ,1810690,1.69,    ,37679400
2002,867055,FLOWERS ASTERS CUT ,83,Santa Barbara ,  ,  ,  ,  ,  ,1228700
2002,867055,FLOWERS ASTERS CUT ,999, State Totals,0,  ,0,  ,    ,1228700
2002,876130,FLOWERS CACTI SUCCULENTS ,73,San Diego ,  ,  ,  ,  ,  ,22428000
2002,876130,FLOWERS CACTI SUCCULENTS ,999, State Totals,0,  ,0,  ,    ,22428000
2002,867171,FLOWERS CARNATION CUT MIN. ,53,Monterey ,  ,  ,  ,  ,  ,4456000
2002,867171,FLOWERS CARNATION CUT MIN. ,73,San Diego ,  ,  ,  ,  ,  ,948200
2002,867171,FLOWERS CARNATION CUT MIN. ,999, State Totals,0,  ,0,  ,    ,5404200
2002,867170,FLOWERS CARNATION CUT STD. ,53,Monterey ,  ,  ,  ,  ,  ,1573000
2002,867170,FLOWERS CARNATION CUT STD. ,73,San Diego ,  ,  ,  ,  ,  ,586000
2002,867170,FLOWERS CARNATION CUT STD. ,999, State Totals,0,  ,0,  ,    ,2159000
2002,867179,FLOWERS CARNATION UNSPEC. ,81,San Mateo ,  ,  ,  ,  ,  ,445000
2002,867179,FLOWERS CARNATION UNSPEC. ,85,Santa Clara ,  ,  ,  ,  ,  ,732000
2002,867179,FLOWERS CARNATION UNSPEC. ,999, State Totals,0,  ,0,  ,    ,1177000
2002,867205,FLOWERS CHRYSNTH. CUT STD. ,53,Monterey ,  ,  ,  ,  ,  ,2087000
2002,867205,FLOWERS CHRYSNTH. CUT STD. ,999, State Totals,0,  ,0,  ,    ,2087000
2002,867209,FLOWERS CHRYSNTH. UNSPEC. ,81,San Mateo ,  ,  ,  ,  ,  ,419000
2002,867209,FLOWERS CHRYSNTH. UNSPEC. ,83,Santa Barbara ,  ,  ,  ,  ,  ,10670100
2002,867209,FLOWERS CHRYSNTH. UNSPEC. ,85,Santa Clara ,  ,  ,  ,  ,  ,3120500
2002,867209,FLOWERS CHRYSNTH. UNSPEC. ,111,Ventura ,  ,  ,  ,  ,  ,5057000
2002,867209,FLOWERS CHRYSNTH. UNSPEC. ,999, State Totals,0,  ,0,  ,    ,19266600
2002,867999,FLOWERS CUT UNSPECIFIED ,1,Alameda ,  ,  ,  ,  ,  ,630000
2002,867999,FLOWERS CUT UNSPECIFIED ,13,Contra Costa ,  ,  ,  ,  ,  ,463000
2002,867999,FLOWERS CUT UNSPECIFIED ,37,Los Angeles ,  ,  ,  ,  ,  ,613000
2002,867999,FLOWERS CUT UNSPECIFIED ,53,Monterey ,  ,  ,  ,  ,  ,1737000
2002,867999,FLOWERS CUT UNSPECIFIED ,59,Orange ,  ,  ,  ,  ,  ,1436400
2002,867999,FLOWERS CUT UNSPECIFIED ,65,Riverside ,  ,  ,  ,  ,  ,1475700
2002,867999,FLOWERS CUT UNSPECIFIED ,71,San Bernardino ,  ,  ,  ,  ,  ,22300
2002,867999,FLOWERS CUT UNSPECIFIED ,73,San Diego ,  ,  ,  ,  ,  ,71253500
2002,867999,FLOWERS CUT UNSPECIFIED ,75,San Francisco ,  ,  ,  ,  ,  ,613000
2002,867999,FLOWERS CUT UNSPECIFIED ,79,San Luis Obispo ,  ,  ,  ,  ,  ,23965000
2002,867999,FLOWERS CUT UNSPECIFIED ,81,San Mateo ,  ,  ,  ,  ,  ,15035000
2002,867999,FLOWERS CUT UNSPECIFIED ,83,Santa Barbara ,  ,  ,  ,  ,  ,50323900
2002,867999,FLOWERS CUT UNSPECIFIED ,87,Santa Cruz ,  ,  ,  ,  ,  ,23179000
2002,867999,FLOWERS CUT UNSPECIFIED ,97,Sonoma ,  ,  ,  ,  ,  ,1545300
2002,867999,FLOWERS CUT UNSPECIFIED ,107,Tulare ,  ,  ,  ,  ,  ,929000
2002,867999,FLOWERS CUT UNSPECIFIED ,111,Ventura ,  ,  ,  ,  ,  ,35292000
2002,867999,FLOWERS CUT UNSPECIFIED ,991,Sum of Others ,  ,  ,  ,  ,  ,1870600
2002,867999,FLOWERS CUT UNSPECIFIED ,999, State Totals,0,  ,0,  ,    ,230383700
2002,879999,FLOWERS FOLIAGE PLANTS ,13,Contra Costa ,  ,  ,  ,  ,  ,1296000
2002,879999,FLOWERS FOLIAGE PLANTS ,37,Los Angeles ,  ,  ,  ,  ,  ,7171000
2002,879999,FLOWERS FOLIAGE PLANTS ,53,Monterey ,  ,  ,  ,  ,  ,15302000
2002,879999,FLOWERS FOLIAGE PLANTS ,71,San Bernardino ,  ,  ,  ,  ,  ,9855700
2002,879999,FLOWERS FOLIAGE PLANTS ,73,San Diego ,  ,  ,  ,  ,  ,305442100
2002,879999,FLOWERS FOLIAGE PLANTS ,77,San Joaquin ,  ,  ,  ,  ,  ,10737000
2002,879999,FLOWERS FOLIAGE PLANTS ,79,San Luis Obispo ,  ,  ,  ,  ,  ,26000000
2002,879999,FLOWERS FOLIAGE PLANTS ,81,San Mateo ,  ,  ,  ,  ,  ,21483000
2002,879999,FLOWERS FOLIAGE PLANTS ,83,Santa Barbara ,  ,  ,  ,  ,  ,2571300
2002,879999,FLOWERS FOLIAGE PLANTS ,87,Santa Cruz ,  ,  ,  ,  ,  ,6633000
2002,879999,FLOWERS FOLIAGE PLANTS ,999, State Totals,0,  ,0,  ,    ,406491100
2002,868999,FLOWERS FOLIAGE CUT ALL ,53,Monterey ,  ,  ,  ,  ,  ,2246000
2002,868999,FLOWERS FOLIAGE CUT ALL ,73,San Diego ,  ,  ,  ,  ,  ,10130000
2002,868999,FLOWERS FOLIAGE CUT ALL ,83,Santa Barbara ,  ,  ,  ,  ,  ,186500
2002,868999,FLOWERS FOLIAGE CUT ALL ,999, State Totals,0,  ,0,  ,    ,12562500
2002,867435,FLOWERS IRISES CUT ,53,Monterey ,  ,  ,  ,  ,  ,2141000
2002,867435,FLOWERS IRISES CUT ,81,San Mateo ,  ,  ,  ,  ,  ,860000
2002,867435,FLOWERS IRISES CUT ,999, State Totals,0,  ,0,  ,    ,3001000
2002,867559,FLOWERS ORCHIDS CUT ALL ,53,Monterey ,  ,  ,  ,  ,  ,409000
2002,867559,FLOWERS ORCHIDS CUT ALL ,83,Santa Barbara ,  ,  ,  ,  ,  ,6281100
2002,867559,FLOWERS ORCHIDS CUT ALL ,999, State Totals,0,  ,0,  ,    ,6690100
2002,866605,FLOWERS POINSETTIA POTTED ,53,Monterey ,  ,  ,  ,  ,  ,7918000
2002,866605,FLOWERS POINSETTIA POTTED ,73,San Diego ,  ,  ,  ,  ,  ,42993000
